customer_id,signup_date,city,acquisition_channel
CUST001154,2025-02-23,Ahmedabad,Organic
CUST001155,2025-01-10,Kolkata,Paid
CUST001158,2025-08-30,Bengaluru,Paid
CUST001161,2025-04-09,Bengaluru,Organic
CUST001163,2025-01-06,Kolkata,Organic
CUST001164,2025-03-29,Bengaluru,Organic
CUST001166,2025-01-30,Pune,Paid
CUST001167,2025-03-06,Bengaluru,Paid
CUST001168,2024-12-25,Hyderabad,Organic
CUST001169,2025-06-02,Kolkata,Organic
CUST001173,2025-03-05,Delhi,Referral
CUST001177,2025-06-04,Ahmedabad,Paid
CUST001178,2025-04-08,Bengaluru,Social
CUST001179,2025-01-17,Delhi,Organic
CUST001180,2025-08-17,Pune,Paid
CUST001182,2024-12-02,Delhi,Organic
CUST001183,2025-02-05,Bengaluru,Social
CUST001185,2025-03-05,Pune,Social
CUST001187,2025-01-30,Bengaluru,Referral
CUST001191,2025-05-15,Hyderabad,Organic
CUST001194,2025-01-24,Chennai,Referral
CUST001195,2024-12-10,Pune,Organic
CUST001196,2025-01-05,Mumbai,Organic
CUST001199,2025-01-27,Ahmedabad,Organic
CUST001200,2025-08-27,Pune,Social
CUST001201,2025-05-31,Mumbai,Organic
CUST001202,2024-12-31,Hyderabad,Organic
CUST001205,2025-02-09,Bengaluru,Organic
CUST001206,2025-03-13,Bengaluru,Referral
CUST001208,2025-03-13,Bengaluru,Social
CUST001210,2025-01-09,Hyderabad,Organic
CUST001211,2025-01-03,Bengaluru,Organic
CUST001213,2025-03-24,Pune,Organic
CUST001214,2025-02-21,Kolkata,Organic
CUST001217,2025-06-05,Delhi,Paid
CUST001221,2025-02-04,Delhi,Organic
CUST001223,2025-06-25,Hyderabad,Organic
CUST001225,2025-04-21,Kolkata,Organic
CUST001227,2025-03-19,Mumbai,Paid
CUST001228,2024-12-29,Delhi,Paid
CUST001231,2025-03-03,Ahmedabad,Referral
CUST001235,2024-12-21,Ahmedabad,Organic
CUST001242,2025-08-04,Hyderabad,Social
CUST001243,2025-03-14,Mumbai,Social
CUST001244,2025-02-14,Pune,Paid
CUST001245,2025-01-26,Kolkata,Social
CUST001246,2025-03-28,Kolkata,Social
CUST001247,2025-04-10,Hyderabad,Organic
CUST001250,2025-04-21,Bengaluru,Organic
CUST001251,2025-02-26,Pune,Referral
CUST001255,2024-12-14,Bengaluru,Organic
CUST001256,2025-03-12,Mumbai,Social
CUST001258,2025-03-04,Chennai,Referral
CUST001262,2025-01-03,Ahmedabad,Referral
CUST001266,2025-04-13,Hyderabad,Organic
CUST001267,2025-02-19,Delhi,Organic
CUST001269,2024-12-01,Pune,Referral
CUST001270,2024-12-15,Chennai,Paid
CUST001271,2024-12-15,Bengaluru,Organic
CUST001275,2024-12-09,Bengaluru,Organic
CUST001279,2024-12-25,Hyderabad,Social
CUST001284,2025-03-27,Chennai,Organic
CUST001285,2025-06-05,Bengaluru,Paid
CUST001286,2025-04-28,Hyderabad,Organic
CUST001287,2025-02-04,Ahmedabad,Organic
CUST001291,2024-12-29,Bengaluru,Organic
CUST001292,2025-04-04,Bengaluru,Paid
CUST001299,2025-03-17,Kolkata,Organic
CUST001301,2024-12-05,Kolkata,Organic
CUST001302,2025-01-25,Chennai,Organic
CUST001303,2024-12-19,Delhi,Organic
CUST001305,2024-11-08,Bengaluru,Organic
CUST001307,2024-11-07,Delhi,Organic
CUST001308,2024-12-28,Bengaluru,Organic
CUST001310,2025-02-16,Delhi,Referral
CUST001311,2025-04-28,Pune,Organic
CUST001312,2025-02-10,Hyderabad,Organic
CUST001313,2025-07-18,Chennai,Social
CUST001314,2025-07-18,Bengaluru,Referral
CUST001316,2025-04-01,Ahmedabad,Organic
CUST001319,2025-01-06,Hyderabad,Referral
CUST001326,2025-07-20,Bengaluru,Paid
CUST001327,2025-02-16,Kolkata,Paid
CUST001329,2025-01-28,Delhi,Organic
CUST001330,2025-03-07,Chennai,Organic
CUST001331,2025-05-05,Kolkata,Organic
CUST001333,2025-01-26,Delhi,Organic
CUST001334,2025-01-07,Mumbai,Referral
CUST001335,2025-01-31,Pune,Organic
CUST001338,2025-08-19,Bengaluru,Paid
CUST001339,2025-04-10,Mumbai,Organic
CUST001340,2024-12-16,Delhi,Organic
CUST001341,2024-11-22,Bengaluru,Paid
CUST001342,2025-05-01,Kolkata,Organic
CUST001343,2025-05-27,Bengaluru,Organic
CUST001344,2025-03-14,Mumbai,Paid
CUST001346,2025-03-17,Mumbai,Paid
CUST001348,2025-08-13,Delhi,Organic
CUST001353,2025-04-21,Hyderabad,Social
CUST001354,2025-04-03,Delhi,Social
CUST001355,2025-01-10,Bengaluru,Organic
CUST001356,2025-03-16,Delhi,Organic
CUST001357,2025-05-31,Delhi,Paid
CUST001359,2024-12-23,Delhi,Referral
CUST001360,2024-12-22,Delhi,Paid
CUST001362,2025-02-13,Bengaluru,Organic
CUST001363,2025-02-24,Bengaluru,Organic
CUST001364,2025-05-03,Ahmedabad,Organic
CUST001369,2025-02-11,Hyderabad,Paid
CUST001371,2025-06-08,Pune,Paid
CUST001372,2025-03-13,Bengaluru,Referral
CUST001373,2025-05-12,Bengaluru,Paid
CUST001377,2025-07-20,Chennai,Referral
CUST001378,2025-04-16,Hyderabad,Organic
CUST001379,2024-12-02,Pune,Organic
CUST001382,2025-09-14,Bengaluru,Referral
CUST001383,2025-01-01,Bengaluru,Organic
CUST001386,2025-06-27,Mumbai,Referral
CUST001388,2024-11-28,Chennai,Referral
CUST001389,2024-11-22,Kolkata,Organic
CUST001390,2024-12-12,Bengaluru,Referral
CUST001391,2025-08-04,Hyderabad,Paid
CUST001395,2025-02-06,Delhi,Organic
CUST001397,2024-11-30,Pune,Social
CUST001399,2025-06-21,Bengaluru,Paid
CUST001400,2025-03-18,Bengaluru,Social
CUST001401,2024-12-31,Bengaluru,Social
CUST001402,2025-03-04,Bengaluru,Organic
CUST001403,2025-01-09,Chennai,Organic
CUST001404,2025-01-27,Chennai,Organic
CUST001406,2025-02-08,Chennai,Social
CUST001409,2025-03-13,Bengaluru,Organic
CUST001410,2024-12-31,Ahmedabad,Organic
CUST001411,2025-01-31,Pune,Organic
CUST001416,2025-04-29,Delhi,Organic
CUST001417,2024-12-15,Hyderabad,Referral
CUST001418,2024-12-28,Mumbai,Organic
CUST001419,2024-12-15,Pune,Paid
CUST001420,2025-02-02,Chennai,Organic
CUST001421,2025-03-25,Mumbai,Organic
CUST001422,2025-03-07,Ahmedabad,Paid
CUST001423,2025-05-07,Ahmedabad,Paid
CUST001429,2025-03-10,Mumbai,Social
CUST001430,2025-02-18,Mumbai,Social
CUST001431,2025-03-14,Pune,Referral
CUST001434,2025-09-06,Delhi,Social
CUST001436,2024-12-03,Bengaluru,Organic
CUST001438,2025-08-04,Mumbai,Paid
CUST001439,2024-12-21,Mumbai,Social
CUST001441,2024-12-13,Bengaluru,Organic
CUST001452,2025-01-25,Ahmedabad,Organic
CUST001455,2025-03-12,Bengaluru,Organic
CUST001456,2025-01-22,Bengaluru,Paid
CUST001457,2025-06-17,Chennai,Paid
CUST001458,2025-05-30,Mumbai,Referral
CUST001460,2024-12-26,Hyderabad,Paid
CUST001462,2025-04-22,Delhi,Paid
CUST001463,2025-02-28,Ahmedabad,Social
CUST001464,2025-04-20,Bengaluru,Organic
CUST001465,2025-02-12,Bengaluru,Organic
CUST001466,2025-03-16,Mumbai,Organic
CUST001470,2025-03-07,Mumbai,Organic
CUST001471,2025-02-02,Bengaluru,Paid
CUST001473,2025-02-15,Chennai,Social
CUST001474,2025-05-10,Bengaluru,Organic
CUST001476,2025-01-26,Chennai,Organic
CUST001477,2025-01-28,Bengaluru,Organic
CUST001478,2025-01-28,Delhi,Social
CUST001479,2024-12-05,Bengaluru,Paid
CUST001483,2025-01-21,Delhi,Organic
CUST001484,2025-05-20,Delhi,Referral
CUST001488,2025-05-13,Mumbai,Organic
CUST001489,2025-04-28,Mumbai,Paid
CUST001490,2025-08-12,Bengaluru,Paid
CUST001493,2025-01-28,Delhi,Referral
CUST001495,2025-01-28,Bengaluru,Social
CUST001498,2025-02-02,Delhi,Organic
CUST001501,2025-07-02,Bengaluru,Paid
CUST001502,2025-03-01,Hyderabad,Organic
CUST001506,2025-01-22,Mumbai,Organic
CUST001507,2024-12-22,Mumbai,Organic
CUST001509,2025-06-06,Chennai,Paid
CUST001510,2025-05-16,Bengaluru,Paid
CUST001511,2025-02-09,Bengaluru,Organic
CUST001512,2024-11-24,Bengaluru,Referral
CUST001515,2025-01-10,Kolkata,Organic
CUST001516,2025-03-31,Chennai,Referral
CUST001517,2025-01-17,Bengaluru,Organic
CUST001519,2025-03-07,Mumbai,Organic
CUST001521,2025-01-20,Bengaluru,Organic
CUST001525,2025-02-06,Pune,Referral
CUST001527,2025-03-31,Delhi,Organic
CUST001528,2025-01-05,Bengaluru,Organic
CUST001531,2024-12-01,Bengaluru,Social
CUST001532,2025-02-14,Chennai,Organic
CUST001533,2025-03-19,Bengaluru,Social
CUST001534,2025-01-25,Bengaluru,Social
CUST001535,2025-08-18,Bengaluru,Paid
CUST001537,2025-05-02,Hyderabad,Paid
CUST001539,2024-11-30,Delhi,Organic
CUST001540,2025-04-12,Ahmedabad,Organic
CUST001541,2025-02-05,Mumbai,Organic
CUST001543,2025-06-20,Mumbai,Paid
CUST001544,2024-12-10,Bengaluru,Organic
CUST001545,2025-02-20,Pune,Referral
CUST001548,2025-01-16,Delhi,Organic
CUST001549,2025-03-18,Pune,Social
CUST001550,2024-12-22,Kolkata,Organic
CUST001551,2025-02-22,Mumbai,Organic
CUST001552,2025-02-03,Bengaluru,Referral
CUST001553,2025-02-04,Pune,Social
CUST001554,2025-06-04,Bengaluru,Social
CUST001555,2024-12-27,Delhi,Organic
CUST001556,2025-02-01,Bengaluru,Organic
CUST001558,2025-02-16,Mumbai,Paid
CUST001559,2025-04-25,Kolkata,Paid
CUST001560,2024-12-20,Bengaluru,Organic
CUST001561,2025-05-02,Ahmedabad,Social
CUST001562,2025-05-09,Hyderabad,Organic
CUST001563,2025-03-25,Bengaluru,Organic
CUST001564,2025-05-21,Pune,Organic
CUST001567,2025-04-10,Delhi,Organic
CUST001571,2025-01-19,Mumbai,Referral
CUST001572,2025-01-27,Bengaluru,Paid
CUST001574,2025-05-05,Bengaluru,Paid
CUST001577,2024-12-16,Hyderabad,Organic
CUST001582,2025-08-01,Delhi,Paid
CUST001584,2025-07-16,Chennai,Organic
CUST001587,2025-02-17,Bengaluru,Social
CUST001588,2025-02-22,Kolkata,Paid
CUST001589,2025-05-24,Bengaluru,Organic
CUST001593,2025-01-25,Pune,Referral
CUST001595,2025-01-14,Bengaluru,Social
CUST001600,2025-02-19,Kolkata,Paid
CUST001601,2025-05-14,Bengaluru,Organic
CUST001602,2025-03-11,Bengaluru,Social
CUST001604,2024-12-25,Mumbai,Organic
CUST001607,2024-12-03,Hyderabad,Organic
CUST001611,2025-01-24,Bengaluru,Organic
CUST001612,2025-03-10,Mumbai,Organic
CUST001613,2024-11-28,Kolkata,Referral
CUST001615,2025-03-23,Bengaluru,Social
CUST001616,2025-02-20,Chennai,Paid
CUST001618,2025-03-04,Mumbai,Referral
CUST001619,2025-05-05,Bengaluru,Paid
CUST001621,2024-12-17,Bengaluru,Organic
CUST001622,2025-03-26,Delhi,Referral
CUST001624,2025-01-25,Chennai,Social
CUST001626,2025-01-29,Delhi,Organic
CUST001627,2025-05-16,Mumbai,Organic
CUST001630,2025-03-04,Delhi,Referral
CUST001631,2025-02-27,Bengaluru,Paid
CUST001635,2024-12-06,Bengaluru,Social
CUST001640,2024-11-22,Ahmedabad,Paid
CUST001642,2024-12-05,Bengaluru,Referral
CUST001643,2024-12-09,Ahmedabad,Organic
CUST001645,2025-03-30,Bengaluru,Referral
CUST001646,2025-01-04,Delhi,Referral
CUST001648,2025-04-09,Chennai,Organic
CUST001649,2025-06-19,Mumbai,Organic
CUST001650,2024-12-24,Delhi,Organic
CUST001652,2025-02-25,Kolkata,Organic
CUST001656,2025-01-02,Bengaluru,Social
CUST001657,2025-01-22,Hyderabad,Paid
CUST001658,2025-07-06,Kolkata,Organic
CUST001660,2024-12-22,Delhi,Organic
CUST001661,2025-01-05,Bengaluru,Organic
CUST001662,2025-01-16,Kolkata,Paid
CUST001666,2025-04-13,Delhi,Organic
CUST001668,2025-08-12,Pune,Paid
CUST001669,2024-12-28,Bengaluru,Organic
CUST001671,2025-04-15,Bengaluru,Social
CUST001672,2025-02-08,Ahmedabad,Social
CUST001677,2025-02-23,Delhi,Organic
CUST001680,2025-01-19,Bengaluru,Organic
CUST001681,2024-12-26,Delhi,Paid
CUST001683,2025-01-31,Mumbai,Organic
CUST001685,2025-05-16,Bengaluru,Social
CUST001686,2025-07-15,Mumbai,Paid
CUST001687,2025-04-13,Mumbai,Organic
CUST001690,2024-12-30,Pune,Organic
CUST001692,2025-02-09,Mumbai,Paid
CUST001693,2025-02-24,Bengaluru,Organic
CUST001694,2025-03-31,Mumbai,Organic
CUST001695,2025-05-06,Delhi,Organic
CUST001698,2025-04-29,Chennai,Social
CUST001700,2025-02-15,Bengaluru,Referral
CUST001703,2024-11-24,Ahmedabad,Paid
CUST001706,2025-04-03,Bengaluru,Organic
CUST001709,2025-05-08,Ahmedabad,Social
CUST001710,2025-04-20,Mumbai,Referral
CUST001712,2025-03-17,Pune,Organic
CUST001713,2024-12-02,Chennai,Referral
CUST001715,2025-02-02,Delhi,Social
CUST001716,2025-02-11,Mumbai,Organic
CUST001719,2025-04-25,Delhi,Paid
CUST001721,2025-08-02,Bengaluru,Paid
CUST001722,2025-07-24,Bengaluru,Paid
CUST001727,2025-09-04,Mumbai,Organic
CUST001729,2025-01-24,Delhi,Organic
CUST001730,2025-06-19,Kolkata,Organic
CUST001731,2025-04-26,Bengaluru,Organic
CUST001732,2025-07-14,Bengaluru,Referral
CUST001734,2025-01-28,Ahmedabad,Social
CUST001735,2025-01-31,Chennai,Organic
CUST001736,2024-12-04,Pune,Paid
CUST001737,2025-07-26,Pune,Organic
CUST001738,2024-12-19,Bengaluru,Paid
CUST001740,2025-01-30,Pune,Referral
CUST001742,2025-02-20,Mumbai,Organic
CUST001743,2025-04-03,Mumbai,Organic
CUST001744,2025-02-19,Bengaluru,Organic
CUST001745,2025-02-05,Bengaluru,Organic
CUST001746,2025-05-13,Bengaluru,Organic
CUST001747,2024-11-23,Bengaluru,Organic
CUST001750,2025-05-07,Delhi,Paid
CUST001751,2025-04-05,Mumbai,Organic
CUST001753,2025-01-25,Delhi,Paid
CUST001755,2025-05-27,Bengaluru,Organic
CUST001756,2025-05-22,Hyderabad,Paid
CUST001757,2025-04-02,Mumbai,Organic
CUST001758,2024-12-13,Kolkata,Social
CUST001759,2025-09-03,Hyderabad,Organic
CUST001760,2024-12-03,Bengaluru,Organic
CUST001761,2025-04-23,Hyderabad,Organic
CUST001763,2025-08-24,Kolkata,Paid
CUST001764,2024-12-25,Kolkata,Paid
CUST001767,2025-01-21,Pune,Organic
CUST001768,2025-02-10,Bengaluru,Paid
CUST001769,2025-03-11,Delhi,Organic
CUST001771,2025-05-11,Chennai,Organic
CUST001772,2025-04-20,Bengaluru,Paid
CUST001773,2025-04-26,Bengaluru,Social
CUST001780,2024-12-27,Hyderabad,Organic
CUST001781,2024-12-16,Mumbai,Organic
CUST001782,2025-01-09,Delhi,Referral
CUST001784,2024-11-26,Pune,Organic
CUST001785,2025-01-04,Bengaluru,Organic
CUST001787,2025-04-12,Hyderabad,Social
CUST001791,2025-02-22,Ahmedabad,Paid
CUST001792,2025-03-24,Delhi,Organic
CUST001794,2025-01-21,Mumbai,Organic
CUST001795,2025-02-07,Chennai,Organic
CUST001797,2025-04-12,Mumbai,Paid
CUST001799,2025-03-02,Chennai,Referral
CUST001800,2025-03-03,Kolkata,Organic
CUST001801,2024-12-11,Bengaluru,Referral
CUST001804,2024-12-04,Mumbai,Organic
CUST001805,2025-01-05,Kolkata,Organic
CUST001806,2024-12-09,Bengaluru,Organic
CUST001807,2025-07-08,Mumbai,Social
CUST001809,2024-12-15,Bengaluru,Social
CUST001812,2025-06-23,Chennai,Paid
CUST001813,2025-04-18,Mumbai,Referral
CUST001814,2025-05-22,Mumbai,Organic
CUST001815,2025-04-13,Hyderabad,Organic
CUST001817,2025-03-31,Bengaluru,Organic
CUST001819,2025-01-14,Mumbai,Organic
CUST001820,2025-04-05,Bengaluru,Referral
CUST001822,2025-07-16,Hyderabad,Paid
CUST001823,2024-12-20,Hyderabad,Organic
CUST001824,2025-05-13,Ahmedabad,Organic
CUST001826,2024-12-30,Pune,Organic
CUST001828,2025-01-15,Bengaluru,Organic
CUST001829,2025-01-05,Delhi,Organic
CUST001833,2024-12-14,Bengaluru,Paid
CUST001834,2025-05-07,Bengaluru,Organic
CUST001838,2025-02-08,Delhi,Paid
CUST001842,2024-12-30,Pune,Paid
CUST001843,2025-01-24,Bengaluru,Social
CUST001845,2025-06-14,Bengaluru,Organic
CUST001846,2025-01-23,Chennai,Organic
CUST001850,2025-07-16,Hyderabad,Paid
CUST001851,2025-04-06,Bengaluru,Referral
CUST001853,2025-01-09,Ahmedabad,Organic
CUST001854,2024-12-17,Bengaluru,Referral
CUST001859,2025-06-10,Delhi,Paid
CUST001861,2024-12-31,Ahmedabad,Organic
CUST001867,2025-04-01,Mumbai,Organic
CUST001868,2025-06-15,Delhi,Referral
CUST001870,2025-08-15,Ahmedabad,Paid
CUST001872,2024-11-21,Mumbai,Organic
CUST001874,2025-03-24,Bengaluru,Organic
CUST001875,2025-04-02,Delhi,Paid
CUST001878,2025-02-25,Delhi,Referral
CUST001880,2025-02-19,Mumbai,Organic
CUST001881,2025-01-30,Delhi,Paid
CUST001883,2025-01-17,Mumbai,Social
CUST001885,2025-02-27,Hyderabad,Organic
CUST001887,2025-06-13,Pune,Paid
CUST001889,2025-06-05,Ahmedabad,Referral
CUST001893,2025-02-25,Pune,Organic
CUST001896,2025-03-09,Mumbai,Organic
CUST001897,2025-02-20,Mumbai,Referral
CUST001899,2025-02-05,Mumbai,Organic
CUST001901,2025-03-29,Hyderabad,Organic
CUST001904,2025-01-21,Delhi,Organic
CUST001906,2025-04-08,Mumbai,Social
CUST001909,2024-12-05,Delhi,Referral
CUST001910,2025-01-06,Delhi,Organic
CUST001912,2025-04-26,Hyderabad,Paid
CUST001915,2025-03-26,Pune,Social
CUST001916,2025-05-19,Bengaluru,Paid
CUST001917,2025-01-09,Ahmedabad,Social
CUST001919,2025-08-28,Delhi,Paid
CUST001924,2025-02-14,Delhi,Organic
CUST001927,2025-03-27,Delhi,Organic
CUST001929,2025-02-01,Bengaluru,Organic
CUST001930,2025-05-11,Bengaluru,Organic
CUST001933,2025-03-23,Mumbai,Organic
CUST001935,2025-05-05,Pune,Paid
CUST001936,2025-03-16,Hyderabad,Organic
CUST001938,2025-02-11,Bengaluru,Organic
CUST001939,2025-03-05,Bengaluru,Organic
CUST001941,2025-08-31,Bengaluru,Organic
CUST001945,2025-02-21,Ahmedabad,Paid
CUST001946,2024-12-12,Chennai,Paid
CUST001948,2025-07-31,Hyderabad,Social
CUST001952,2025-06-24,Bengaluru,Paid
CUST001954,2024-12-15,Kolkata,Organic
CUST001957,2025-02-16,Mumbai,Organic
CUST001959,2025-04-06,Mumbai,Referral
CUST001960,2025-01-09,Bengaluru,Organic
CUST001963,2025-04-05,Kolkata,Organic
CUST001964,2024-11-02,Kolkata,Organic
CUST001965,2024-12-18,Pune,Organic
CUST001969,2025-01-14,Chennai,Paid
CUST001970,2025-03-15,Hyderabad,Organic
CUST001973,2025-02-26,Hyderabad,Organic
CUST001975,2025-04-21,Bengaluru,Organic
CUST001976,2025-03-28,Bengaluru,Organic
CUST001977,2025-04-23,Bengaluru,Paid
CUST001978,2025-01-16,Chennai,Referral
CUST001981,2025-01-09,Chennai,Organic
CUST001982,2024-11-20,Chennai,Organic
CUST001987,2024-11-27,Mumbai,Organic
CUST001990,2025-01-05,Bengaluru,Organic
CUST001991,2024-11-29,Delhi,Organic
CUST001993,2024-12-31,Hyderabad,Paid
CUST001995,2025-03-20,Kolkata,Referral
CUST001999,2024-12-01,Mumbai,Organic
CUST002003,2025-01-24,Hyderabad,Organic
CUST002004,2024-12-27,Bengaluru,Paid
CUST002006,2024-12-05,Bengaluru,Paid
CUST002009,2024-12-10,Mumbai,Organic
CUST002011,2025-02-01,Hyderabad,Paid
CUST002014,2025-04-18,Bengaluru,Paid
CUST002019,2025-02-15,Mumbai,Paid
CUST002022,2024-12-25,Ahmedabad,Organic
CUST002026,2025-03-23,Pune,Paid
CUST002029,2025-02-21,Bengaluru,Organic
CUST002030,2024-12-28,Pune,Social
CUST002031,2025-02-15,Mumbai,Referral
CUST002033,2025-04-16,Hyderabad,Organic
CUST002035,2025-01-10,Mumbai,Organic
CUST002037,2024-12-22,Bengaluru,Organic
CUST002038,2025-07-07,Mumbai,Referral
CUST002039,2025-03-18,Pune,Paid
CUST002041,2025-04-25,Bengaluru,Organic
CUST002044,2025-04-04,Bengaluru,Organic
CUST002047,2025-01-29,Ahmedabad,Organic
CUST002049,2025-01-08,Mumbai,Referral
CUST002050,2025-02-28,Pune,Organic
CUST002055,2025-02-20,Hyderabad,Social
CUST002057,2025-01-16,Pune,Social
CUST002058,2025-03-01,Mumbai,Organic
CUST002059,2025-07-30,Bengaluru,Organic
CUST002061,2025-07-29,Delhi,Paid
CUST002062,2025-03-22,Chennai,Social
CUST002065,2025-08-25,Mumbai,Paid
CUST002067,2024-12-22,Mumbai,Paid
CUST002069,2025-03-01,Bengaluru,Organic
CUST002072,2025-02-04,Chennai,Organic
CUST002073,2024-12-20,Ahmedabad,Paid
CUST002074,2024-12-15,Bengaluru,Paid
CUST002078,2024-12-29,Pune,Organic
CUST002081,2024-12-30,Chennai,Organic
CUST002084,2024-12-31,Kolkata,Organic
CUST002085,2024-11-25,Mumbai,Paid
CUST002086,2025-02-05,Chennai,Paid
CUST002088,2025-04-06,Delhi,Organic
CUST002091,2025-03-02,Hyderabad,Social
CUST002093,2024-12-07,Mumbai,Organic
CUST002096,2025-02-04,Chennai,Social
CUST002097,2025-08-05,Hyderabad,Social
CUST002098,2025-02-06,Bengaluru,Paid
CUST002103,2025-04-30,Delhi,Paid
CUST002104,2025-01-27,Kolkata,Organic
CUST002105,2025-02-04,Mumbai,Organic
CUST002107,2024-12-25,Delhi,Paid
CUST002108,2025-01-01,Hyderabad,Referral
CUST002109,2025-01-01,Delhi,Organic
CUST002111,2025-02-05,Bengaluru,Organic
CUST002113,2025-04-21,Bengaluru,Organic
CUST002119,2025-02-19,Bengaluru,Referral
CUST002122,2025-01-02,Mumbai,Paid
CUST002127,2025-02-07,Hyderabad,Organic
CUST002130,2025-05-08,Bengaluru,Referral
CUST002131,2025-03-14,Bengaluru,Paid
CUST002132,2025-03-19,Hyderabad,Organic
CUST002133,2025-01-09,Delhi,Paid
CUST002135,2025-02-08,Bengaluru,Organic
CUST002136,2025-05-25,Kolkata,Referral
CUST002139,2025-01-11,Bengaluru,Referral
CUST002140,2024-12-05,Delhi,Organic
CUST002141,2025-02-05,Mumbai,Referral
CUST002143,2024-12-24,Mumbai,Organic
CUST002149,2025-04-17,Bengaluru,Organic
CUST002150,2025-01-30,Mumbai,Organic
CUST002151,2025-01-10,Bengaluru,Paid
CUST002155,2025-03-15,Hyderabad,Social
CUST002162,2024-12-29,Bengaluru,Paid
CUST002163,2024-12-03,Bengaluru,Referral
CUST002164,2025-06-11,Hyderabad,Organic
CUST002165,2025-03-03,Bengaluru,Organic
CUST002169,2025-03-01,Ahmedabad,Referral
CUST002170,2025-04-10,Bengaluru,Organic
CUST002172,2025-02-27,Chennai,Social
CUST002173,2025-02-07,Mumbai,Organic
CUST002178,2024-12-15,Mumbai,Organic
CUST002180,2025-04-08,Chennai,Paid
CUST002183,2025-07-01,Bengaluru,Paid
CUST002184,2025-06-12,Bengaluru,Social
CUST002185,2024-11-25,Mumbai,Paid
CUST002188,2025-03-30,Chennai,Referral
CUST002189,2025-03-16,Delhi,Referral
CUST002191,2025-04-21,Bengaluru,Organic
CUST002193,2025-04-03,Mumbai,Referral
CUST002194,2025-05-01,Pune,Organic
CUST002199,2025-02-13,Pune,Organic
CUST002200,2025-04-18,Pune,Organic
CUST002202,2025-03-08,Bengaluru,Referral
CUST002204,2025-02-09,Pune,Referral
CUST002210,2025-03-29,Hyderabad,Organic
CUST002212,2025-04-15,Delhi,Referral
CUST002213,2025-04-27,Bengaluru,Organic
CUST002215,2025-01-02,Bengaluru,Organic
CUST002217,2025-03-02,Bengaluru,Organic
CUST002223,2024-12-10,Bengaluru,Referral
CUST002224,2024-12-17,Hyderabad,Organic
CUST002226,2025-01-05,Hyderabad,Social
CUST002227,2024-12-03,Bengaluru,Organic
CUST002229,2025-03-03,Bengaluru,Organic
CUST002230,2025-04-13,Mumbai,Social
CUST002231,2025-04-21,Bengaluru,Organic
CUST002233,2025-06-02,Bengaluru,Paid
CUST002234,2025-01-01,Chennai,Organic
CUST002235,2024-12-22,Kolkata,Referral
CUST002236,2025-03-02,Hyderabad,Organic
CUST002237,2025-02-01,Mumbai,Organic
CUST002239,2025-06-28,Bengaluru,Paid
CUST002241,2024-12-21,Kolkata,Organic
CUST002242,2024-12-01,Hyderabad,Organic
CUST002243,2025-01-13,Mumbai,Referral
CUST002245,2025-06-13,Chennai,Organic
CUST002248,2025-02-18,Mumbai,Organic
CUST002249,2025-03-06,Bengaluru,Organic
CUST002250,2024-12-22,Hyderabad,Organic
CUST002251,2025-01-21,Delhi,Organic
CUST002253,2025-02-01,Delhi,Paid
CUST002256,2025-01-12,Hyderabad,Organic
CUST002257,2025-01-22,Bengaluru,Organic
CUST002258,2025-07-18,Bengaluru,Paid
CUST002262,2025-01-19,Bengaluru,Referral
CUST002264,2025-03-10,Pune,Social
CUST002265,2024-11-27,Mumbai,Social
CUST002270,2025-03-07,Bengaluru,Organic
CUST002273,2025-02-23,Delhi,Referral
CUST002277,2024-11-28,Delhi,Referral
CUST002278,2025-02-25,Mumbai,Organic
CUST002281,2024-12-23,Delhi,Referral
CUST002283,2024-12-26,Mumbai,Referral
CUST002285,2025-05-08,Ahmedabad,Referral
CUST002287,2025-01-02,Pune,Organic
CUST002288,2025-03-16,Delhi,Paid
CUST002289,2025-01-02,Mumbai,Social
CUST002292,2024-12-27,Bengaluru,Social
CUST002298,2025-05-02,Bengaluru,Organic
CUST002301,2024-11-16,Kolkata,Organic
CUST002307,2025-05-09,Bengaluru,Paid
CUST002310,2025-03-14,Pune,Paid
CUST002311,2025-01-28,Chennai,Referral
CUST002313,2025-03-15,Bengaluru,Paid
CUST002315,2025-03-03,Mumbai,Paid
CUST002316,2025-07-03,Bengaluru,Paid
CUST002317,2025-02-01,Delhi,Paid
CUST002318,2025-06-26,Bengaluru,Social
CUST002322,2025-06-23,Bengaluru,Organic
CUST002324,2025-02-26,Kolkata,Organic
CUST002327,2025-05-23,Ahmedabad,Paid
